[376.6, 31.5, -47.52894592285156, 0, 0]
[375.7, 31.6, -47.52894592285156, 0, 0]
[374.8, 31.8, -47.52894592285156, 0, 0]
[374.1, 32.0, -47.52894592285156, 0, 0]
[373.4, 32.2, -47.52894592285156, 0, 0]
[372.7, 32.6, -47.52894592285156, 0, 0]
[372.1, 33.0, -47.52894592285156, 0, 0]
[371.6, 33.4, -47.52894592285156, 0, 0]
[371.2, 34.0, -47.52894592285156, 0, 0]
[370.9, 34.6, -47.52894592285156, 0, 0]
[370.7, 35.2, -47.52894592285156, 0, 0]
[370.5, 35.9, -47.52894592285156, 0, 0]
[370.4, 36.5, -47.52894592285156, 0, 0]
[370.3, 37.2, -47.52894592285156, 0, 0]
[370.3, 38.0, -47.52894592285156, 0, 0]
[370.4, 38.7, -47.52894592285156, 0, 0]
[370.4, 39.5, -47.52894592285156, 0, 0]
[371.3, 46.5, -47.52894592285156, 0, 0]
[371.6, 51.0, -47.52894592285156, 0, 0]
[371.6, 55.6, -47.52894592285156, 0, 0]
[371.6, 55.6, -27.528945922851562, 1, 0]
[374.0, 55.6, -27.528945922851562, 0, 0]
[374.0, 55.6, -47.52894592285156, 1, 1]
[374.0, 51.1, -47.52894592285156, 0, 0]
[373.8, 46.6, -47.52894592285156, 0, 0]
[373.0, 39.7, -47.52894592285156, 0, 0]
[372.9, 37.5, -47.52894592285156, 0, 0]
[373.0, 36.3, -47.52894592285156, 0, 0]
[373.3, 35.4, -47.52894592285156, 0, 0]
[373.4, 35.3, -47.52894592285156, 0, 0]
[373.5, 35.2, -47.52894592285156, 0, 0]
[373.6, 35.1, -47.52894592285156, 0, 0]
[373.7, 35.0, -47.52894592285156, 0, 0]
[373.9, 34.9, -47.52894592285156, 0, 0]
[374.0, 34.8, -47.52894592285156, 0, 0]
[374.1, 34.7, -47.52894592285156, 0, 0]
[374.3, 34.6, -47.52894592285156, 0, 0]
[374.5, 34.6, -47.52894592285156, 0, 0]
[374.6, 34.5, -47.52894592285156, 0, 0]
[374.7, 34.5, -47.52894592285156, 0, 0]
[374.8, 34.4, -47.52894592285156, 0, 0]
[375.0, 34.4, -47.52894592285156, 0, 0]
[375.1, 34.4, -47.52894592285156, 0, 0]
[375.4, 34.3, -47.52894592285156, 0, 0]
[376.1, 34.2, -47.52894592285156, 0, 0]
[376.8, 34.1, -47.52894592285156, 0, 0]
[377.7, 34.0, -47.52894592285156, 0, 0]
[378.7, 34.0, -47.52894592285156, 0, 0]
[378.7, 34.0, -27.528945922851562, 1, 0]
[366.8, 60.9, -27.528945922851562, 0, 0]
[366.8, 60.9, -47.52894592285156, 1, 1]
[365.4, 63.1, -47.52894592285156, 0, 0]
[365.3, 63.2, -47.52894592285156, 0, 0]
[365.1, 63.2, -47.52894592285156, 0, 0]
[364.9, 62.7, -47.52894592285156, 0, 0]
[364.7, 58.3, -47.52894592285156, 0, 0]
[364.8, 55.4, -47.52894592285156, 0, 0]
[364.9, 54.4, -47.52894592285156, 0, 0]
[365.1, 53.8, -47.52894592285156, 0, 0]
[365.2, 53.7, -47.52894592285156, 0, 0]
[365.5, 53.8, -47.52894592285156, 0, 0]
[366.8, 56.0, -47.52894592285156, 0, 0]
[366.8, 56.0, -27.528945922851562, 1, 0]
[367.3, 55.5, -27.528945922851562, 0, 0]
[367.3, 55.5, -47.52894592285156, 1, 1]
[367.2, 55.7, -47.52894592285156, 0, 0]
[367.1, 56.2, -47.52894592285156, 0, 0]
[367.1, 56.9, -47.52894592285156, 0, 0]
[367.1, 58.3, -47.52894592285156, 0, 0]
[367.2, 61.2, -47.52894592285156, 0, 0]
[367.2, 61.4, -47.52894592285156, 0, 0]
[367.2, 61.4, -27.528945922851562, 1, 0]
[371.1, 55.6, -27.528945922851562, 0, 0]
[371.1, 55.6, -47.52894592285156, 1, 1]
[371.1, 55.7, -47.52894592285156, 0, 0]
[371.0, 56.3, -47.52894592285156, 0, 0]
[371.0, 57.0, -47.52894592285156, 0, 0]
[370.9, 58.4, -47.52894592285156, 0, 0]
[371.0, 61.2, -47.52894592285156, 0, 0]
[371.1, 61.4, -47.52894592285156, 0, 0]
[371.1, 61.4, -27.528945922851562, 1, 0]
[376.4, 61.4, -27.528945922851562, 0, 0]
[376.4, 61.4, -47.52894592285156, 1, 1]
[376.3, 61.2, -47.52894592285156, 0, 0]
[376.3, 58.4, -47.52894592285156, 0, 0]
[376.3, 57.0, -47.52894592285156, 0, 0]
[376.3, 56.3, -47.52894592285156, 0, 0]
[376.4, 55.7, -47.52894592285156, 0, 0]
[376.4, 55.6, -47.52894592285156, 0, 0]
[376.4, 55.6, -27.528945922851562, 1, 0]
[371.5, 61.0, -27.528945922851562, 0, 0]
[371.5, 61.0, -47.52894592285156, 1, 1]
[371.1, 61.4, -47.52894592285156, 0, 0]
[367.2, 61.4, -47.52894592285156, 0, 0]
[366.8, 60.9, -47.52894592285156, 0, 0]
[366.7, 60.7, -47.52894592285156, 0, 0]
[366.6, 58.4, -47.52894592285156, 0, 0]
[366.8, 56.0, -47.52894592285156, 0, 0]
[367.2, 55.6, -47.52894592285156, 0, 0]
[371.1, 55.6, -47.52894592285156, 0, 0]
[371.5, 56.0, -47.52894592285156, 0, 0]
[371.5, 56.0, -27.528945922851562, 1, 0]
[376.7, 55.9, -27.528945922851562, 0, 0]
[376.7, 55.9, -47.52894592285156, 1, 1]
[376.4, 55.6, -47.52894592285156, 0, 0]
[371.6, 55.6, -47.52894592285156, 0, 0]
[371.4, 58.4, -47.52894592285156, 0, 0]
[371.5, 61.2, -47.52894592285156, 0, 0]
[371.6, 61.4, -47.52894592285156, 0, 0]
[376.4, 61.4, -47.52894592285156, 0, 0]
[376.7, 61.1, -47.52894592285156, 0, 0]
[376.7, 61.1, -27.528945922851562, 1, 0]
[378.3, 62.4, -27.528945922851562, 0, 0]
[378.3, 62.4, -47.52894592285156, 1, 1]
[376.8, 62.4, -47.52894592285156, 0, 0]
[376.7, 62.1, -47.52894592285156, 0, 0]
[376.7, 58.4, -47.52894592285156, 0, 0]
[376.9, 54.6, -47.52894592285156, 0, 0]
[378.5, 54.6, -47.52894592285156, 0, 0]
[378.5, 54.6, -27.528945922851562, 1, 0]
[398.0, 61.9, -27.528945922851562, 0, 0]
[398.0, 61.9, -47.52894592285156, 1, 1]
[378.3, 61.8, -47.52894592285156, 0, 0]
[378.3, 61.8, -27.528945922851562, 1, 0]
[397.9, 44.2, -27.528945922851562, 0, 0]
[397.9, 44.2, -47.52894592285156, 1, 1]
[397.9, 44.7, -47.52894592285156, 0, 0]
[398.0, 61.9, -47.52894592285156, 0, 0]
[398.0, 63.2, -47.52894592285156, 0, 0]
[398.0, 65.0, -47.52894592285156, 0, 0]
[397.9, 66.7, -47.52894592285156, 0, 0]
[378.6, 66.7, -47.52894592285156, 0, 0]
[378.5, 64.9, -47.52894592285156, 0, 0]
[378.3, 63.1, -47.52894592285156, 0, 0]
[378.3, 61.8, -47.52894592285156, 0, 0]
[378.6, 44.7, -47.52894592285156, 0, 0]
[378.6, 44.1, -47.52894592285156, 0, 0]
[378.6, 44.1, -27.528945922851562, 1, 0]
[384.0, -19.9, -27.528945922851562, 0, 0]
[384.0, -19.9, -47.52894592285156, 1, 1]
[386.4, -18.2, -47.52894592285156, 0, 0]
[387.2, -17.8, -47.52894592285156, 0, 0]
[388.1, -17.7, -47.52894592285156, 0, 0]
[388.1, -17.7, -27.528945922851562, 1, 0]
[422.1, -19.5, -27.528945922851562, 0, 0]
[422.1, -19.5, -47.52894592285156, 1, 1]
[415.9, -15.6, -47.52894592285156, 0, 0]
[415.3, -15.3, -47.52894592285156, 0, 0]
[414.6, -15.1, -47.52894592285156, 0, 0]
[378.6, -9.6, -47.52894592285156, 0, 0]
[378.6, -9.6, -27.528945922851562, 1, 0]
[378.5, -7.8, -27.528945922851562, 0, 0]
[378.5, -7.8, -47.52894592285156, 1, 1]
[414.8, -13.4, -47.52894592285156, 0, 0]
[415.8, -13.6, -47.52894592285156, 0, 0]
[416.7, -14.1, -47.52894592285156, 0, 0]
[422.4, -17.8, -47.52894592285156, 0, 0]
[422.4, -17.8, -27.528945922851562, 1, 0]
[378.3, -5.4, -27.528945922851562, 0, 0]
[378.3, -5.4, -47.52894592285156, 1, 1]
[414.5, -10.9, -47.52894592285156, 0, 0]
[415.3, -11.2, -47.52894592285156, 0, 0]
[416.1, -11.6, -47.52894592285156, 0, 0]
[422.6, -15.7, -47.52894592285156, 0, 0]
[422.7, -15.9, -47.52894592285156, 0, 0]
[422.8, -16.9, -47.52894592285156, 0, 0]
[422.8, -16.9, -27.528945922851562, 1, 0]
[418.0, -10.0, -27.528945922851562, 0, 0]
[418.0, -10.0, -47.52894592285156, 1, 1]
[378.2, -3.9, -47.52894592285156, 0, 0]
[378.2, -3.9, -27.528945922851562, 1, 0]
[415.3, -7.4, -27.528945922851562, 0, 0]
[415.3, -7.4, -47.52894592285156, 1, 1]
[414.2, -7.2, -47.52894592285156, 0, 0]
[377.8, -1.5, -47.52894592285156, 0, 0]
[377.8, -1.5, -27.528945922851562, 1, 0]
[386.9, 24.4, -27.528945922851562, 0, 0]
[386.9, 24.4, -47.52894592285156, 1, 1]
[386.8, 25.1, -47.52894592285156, 0, 0]
[386.6, 25.8, -47.52894592285156, 0, 0]
[386.2, 26.4, -47.52894592285156, 0, 0]
[385.7, 26.9, -47.52894592285156, 0, 0]
[384.5, 27.5, -47.52894592285156, 0, 0]
[383.1, 27.8, -47.52894592285156, 0, 0]
[381.8, 27.5, -47.52894592285156, 0, 0]
[380.5, 26.9, -47.52894592285156, 0, 0]
[380.1, 26.4, -47.52894592285156, 0, 0]
[379.7, 25.8, -47.52894592285156, 0, 0]
[379.5, 25.1, -47.52894592285156, 0, 0]
[379.4, 24.4, -47.52894592285156, 0, 0]
[379.5, 23.7, -47.52894592285156, 0, 0]
[379.7, 23.0, -47.52894592285156, 0, 0]
[380.1, 22.5, -47.52894592285156, 0, 0]
[380.6, 22.0, -47.52894592285156, 0, 0]
[381.8, 21.3, -47.52894592285156, 0, 0]
[383.2, 21.0, -47.52894592285156, 0, 0]
[384.6, 21.3, -47.52894592285156, 0, 0]
[385.8, 22.0, -47.52894592285156, 0, 0]
[386.2, 22.4, -47.52894592285156, 0, 0]
[386.6, 23.0, -47.52894592285156, 0, 0]
[386.8, 23.7, -47.52894592285156, 0, 0]
[386.9, 24.4, -47.52894592285156, 0, 0]
[386.9, 24.4, -27.528945922851562, 1, 0]
[391.2, 34.0, -27.528945922851562, 0, 0]
[391.2, 34.0, -47.52894592285156, 1, 1]
[392.6, 34.7, -47.52894592285156, 0, 0]
[394.0, 35.0, -47.52894592285156, 0, 0]
[395.5, 34.7, -47.52894592285156, 0, 0]
[396.9, 33.9, -47.52894592285156, 0, 0]
[397.4, 33.4, -47.52894592285156, 0, 0]
[397.8, 32.7, -47.52894592285156, 0, 0]
[398.0, 32.0, -47.52894592285156, 0, 0]
[398.1, 31.3, -47.52894592285156, 0, 0]
[398.0, 30.5, -47.52894592285156, 0, 0]
[397.7, 29.8, -47.52894592285156, 0, 0]
[397.3, 29.2, -47.52894592285156, 0, 0]
[396.8, 28.6, -47.52894592285156, 0, 0]
[395.4, 27.9, -47.52894592285156, 0, 0]
[394.0, 27.6, -47.52894592285156, 0, 0]
[392.5, 27.9, -47.52894592285156, 0, 0]
[391.2, 28.7, -47.52894592285156, 0, 0]
[390.6, 29.2, -47.52894592285156, 0, 0]
[390.3, 29.9, -47.52894592285156, 0, 0]
[390.0, 30.6, -47.52894592285156, 0, 0]
[389.9, 31.3, -47.52894592285156, 0, 0]
[390.0, 32.1, -47.52894592285156, 0, 0]
[390.3, 32.8, -47.52894592285156, 0, 0]
[390.7, 33.4, -47.52894592285156, 0, 0]
[391.2, 34.0, -47.52894592285156, 0, 0]
[391.2, 34.0, -27.528945922851562, 1, 0]
[390.1, 35.2, -27.528945922851562, 0, 0]
[390.1, 35.2, -47.52894592285156, 1, 1]
[389.3, 34.4, -47.52894592285156, 0, 0]
[388.7, 33.5, -47.52894592285156, 0, 0]
[388.4, 32.5, -47.52894592285156, 0, 0]
[388.3, 31.5, -47.52894592285156, 0, 0]
[388.4, 30.4, -47.52894592285156, 0, 0]
[388.7, 29.4, -47.52894592285156, 0, 0]
[389.2, 28.5, -47.52894592285156, 0, 0]
[390.0, 27.7, -47.52894592285156, 0, 0]
[390.9, 27.1, -47.52894592285156, 0, 0]
[391.9, 26.6, -47.52894592285156, 0, 0]
[392.9, 26.3, -47.52894592285156, 0, 0]
[394.0, 26.2, -47.52894592285156, 0, 0]
[395.0, 26.3, -47.52894592285156, 0, 0]
[396.0, 26.6, -47.52894592285156, 0, 0]
[397.0, 27.0, -47.52894592285156, 0, 0]
[397.9, 27.6, -47.52894592285156, 0, 0]
[398.7, 28.4, -47.52894592285156, 0, 0]
[399.3, 29.3, -47.52894592285156, 0, 0]
[399.6, 30.3, -47.52894592285156, 0, 0]
[399.8, 31.4, -47.52894592285156, 0, 0]
[399.7, 32.4, -47.52894592285156, 0, 0]
[399.3, 33.4, -47.52894592285156, 0, 0]
[398.8, 34.3, -47.52894592285156, 0, 0]
[398.0, 35.1, -47.52894592285156, 0, 0]
[397.1, 35.8, -47.52894592285156, 0, 0]
[396.1, 36.2, -47.52894592285156, 0, 0]
[395.1, 36.5, -47.52894592285156, 0, 0]
[394.1, 36.6, -47.52894592285156, 0, 0]
[393.0, 36.5, -47.52894592285156, 0, 0]
[392.0, 36.3, -47.52894592285156, 0, 0]
[391.0, 35.8, -47.52894592285156, 0, 0]
[390.1, 35.2, -47.52894592285156, 0, 0]
[390.1, 35.2, -27.528945922851562, 1, 0]
[385.4, 21.2, -27.528945922851562, 0, 0]
[385.4, 21.2, -47.52894592285156, 1, 1]
[386.3, 20.4, -47.52894592285156, 0, 0]
[386.3, 20.4, -27.528945922851562, 1, 0]
[397.9, 43.0, -27.528945922851562, 0, 0]
[397.9, 43.0, -47.52894592285156, 1, 1]
[398.8, 42.4, -47.52894592285156, 0, 0]
[399.7, 41.4, -47.52894592285156, 0, 0]
[400.4, 40.2, -47.52894592285156, 0, 0]
[400.8, 39.0, -47.52894592285156, 0, 0]
[400.9, 37.1, -47.52894592285156, 0, 0]
[400.9, 37.1, -27.528945922851562, 1, 0]
[399.7, 39.2, -27.528945922851562, 0, 0]
[399.7, 39.2, -47.52894592285156, 1, 1]
[398.8, 40.7, -47.52894592285156, 0, 0]
[398.3, 41.6, -47.52894592285156, 0, 0]
[397.9, 42.5, -47.52894592285156, 0, 0]
[397.9, 42.5, -27.528945922851562, 1, 0]
[398.0, 37.9, -27.528945922851562, 0, 0]
[398.0, 37.9, -47.52894592285156, 1, 1]
[397.9, 39.1, -47.52894592285156, 0, 0]
[397.9, 43.0, -47.52894592285156, 0, 0]
[397.9, 44.2, -47.52894592285156, 0, 0]
[378.6, 44.1, -47.52894592285156, 0, 0]
[378.6, 43.0, -47.52894592285156, 0, 0]
[378.9, 24.4, -47.52894592285156, 0, 0]
[379.0, 23.6, -47.52894592285156, 0, 0]
[379.3, 22.9, -47.52894592285156, 0, 0]
[379.7, 22.2, -47.52894592285156, 0, 0]
[380.3, 21.7, -47.52894592285156, 0, 0]
[381.6, 20.9, -47.52894592285156, 0, 0]
[383.2, 20.6, -47.52894592285156, 0, 0]
[384.7, 20.9, -47.52894592285156, 0, 0]
[386.1, 21.7, -47.52894592285156, 0, 0]
[386.6, 22.2, -47.52894592285156, 0, 0]
[387.0, 22.8, -47.52894592285156, 0, 0]
[387.3, 23.6, -47.52894592285156, 0, 0]
[387.4, 24.4, -47.52894592285156, 0, 0]
[387.4, 27.5, -47.52894592285156, 0, 0]
[387.4, 27.5, -27.528945922851562, 1, 0]
[423.6, -15.3, -27.528945922851562, 0, 0]
[423.6, -15.3, -47.52894592285156, 1, 1]
[386.4, 19.8, -47.52894592285156, 0, 0]
[386.2, 20.1, -47.52894592285156, 0, 0]
[386.3, 20.4, -47.52894592285156, 0, 0]
[386.5, 20.7, -47.52894592285156, 0, 0]
[386.9, 20.7, -47.52894592285156, 0, 0]
[388.6, 20.7, -47.52894592285156, 0, 0]
[389.5, 20.5, -47.52894592285156, 0, 0]
[390.2, 20.0, -47.52894592285156, 0, 0]
[425.3, -13.2, -47.52894592285156, 0, 0]
[425.3, -13.2, -27.528945922851562, 1, 0]
[437.6, -2.3, -27.528945922851562, 0, 0]
[437.6, -2.3, -47.52894592285156, 1, 1]
[434.9, -2.5, -47.52894592285156, 0, 0]
[432.2, -2.3, -47.52894592285156, 0, 0]
[430.2, -1.8, -47.52894592285156, 0, 0]
[428.4, -1.1, -47.52894592285156, 0, 0]
[426.7, -0.0, -47.52894592285156, 0, 0]
[425.1, 1.3, -47.52894592285156, 0, 0]
[400.8, 24.7, -47.52894592285156, 0, 0]
[400.2, 25.4, -47.52894592285156, 0, 0]
[399.9, 26.5, -47.52894592285156, 0, 0]
[400.0, 27.5, -47.52894592285156, 0, 0]
[400.1, 28.6, -47.52894592285156, 0, 0]
[400.5, 30.6, -47.52894592285156, 0, 0]
[400.6, 31.2, -47.52894592285156, 0, 0]
[400.8, 32.3, -47.52894592285156, 0, 0]
[400.6, 33.4, -47.52894592285156, 0, 0]
[400.2, 34.6, -47.52894592285156, 0, 0]
[399.6, 35.5, -47.52894592285156, 0, 0]
[398.8, 36.4, -47.52894592285156, 0, 0]
[397.9, 37.1, -47.52894592285156, 0, 0]
[396.9, 37.6, -47.52894592285156, 0, 0]
[395.7, 38.0, -47.52894592285156, 0, 0]
[394.6, 38.1, -47.52894592285156, 0, 0]
[393.4, 38.1, -47.52894592285156, 0, 0]
[392.2, 37.9, -47.52894592285156, 0, 0]
[391.1, 37.5, -47.52894592285156, 0, 0]
[390.1, 36.9, -47.52894592285156, 0, 0]
[389.2, 36.2, -47.52894592285156, 0, 0]
[388.4, 35.3, -47.52894592285156, 0, 0]
[387.8, 34.3, -47.52894592285156, 0, 0]
[387.4, 33.2, -47.52894592285156, 0, 0]
[387.2, 32.0, -47.52894592285156, 0, 0]
[387.4, 29.6, -47.52894592285156, 0, 0]
[388.1, 27.3, -47.52894592285156, 0, 0]
[389.2, 25.1, -47.52894592285156, 0, 0]
[390.8, 23.2, -47.52894592285156, 0, 0]
[391.0, 23.0, -47.52894592285156, 0, 0]
[409.5, 5.4, -47.52894592285156, 0, 0]
[418.9, -3.6, -47.52894592285156, 0, 0]
[424.1, -8.5, -47.52894592285156, 0, 0]
[427.2, -11.5, -47.52894592285156, 0, 0]
[427.2, -11.5, -27.528945922851562, 1, 0]
[426.6, -12.0, -27.528945922851562, 0, 0]
[426.6, -12.0, -47.52894592285156, 1, 1]
[423.3, -8.9, -47.52894592285156, 0, 0]
[418.2, -4.0, -47.52894592285156, 0, 0]
[408.8, 5.0, -47.52894592285156, 0, 0]
[390.3, 22.7, -47.52894592285156, 0, 0]
[390.0, 22.9, -47.52894592285156, 0, 0]
[388.8, 24.4, -47.52894592285156, 0, 0]
[387.9, 26.1, -47.52894592285156, 0, 0]
[387.3, 28.1, -47.52894592285156, 0, 0]
[387.1, 29.3, -47.52894592285156, 0, 0]
[386.9, 30.4, -47.52894592285156, 0, 0]
[386.9, 32.2, -47.52894592285156, 0, 0]
[386.9, 32.8, -47.52894592285156, 0, 0]
[387.1, 33.9, -47.52894592285156, 0, 0]
[387.5, 35.0, -47.52894592285156, 0, 0]
[388.2, 36.1, -47.52894592285156, 0, 0]
[389.0, 37.0, -47.52894592285156, 0, 0]
[390.0, 37.8, -47.52894592285156, 0, 0]
[391.2, 38.4, -47.52894592285156, 0, 0]
[392.4, 38.8, -47.52894592285156, 0, 0]
[393.6, 39.0, -47.52894592285156, 0, 0]
[394.8, 38.9, -47.52894592285156, 0, 0]
[396.1, 38.7, -47.52894592285156, 0, 0]
[397.2, 38.3, -47.52894592285156, 0, 0]
[398.3, 37.7, -47.52894592285156, 0, 0]
[399.6, 36.7, -47.52894592285156, 0, 0]
[400.5, 35.3, -47.52894592285156, 0, 0]
[401.1, 33.8, -47.52894592285156, 0, 0]
[401.3, 32.2, -47.52894592285156, 0, 0]
[401.3, 31.9, -47.52894592285156, 0, 0]
[401.3, 31.8, -47.52894592285156, 0, 0]
[401.5, 30.7, -47.52894592285156, 0, 0]
[401.7, 29.8, -47.52894592285156, 0, 0]
[401.7, 29.7, -47.52894592285156, 0, 0]
[402.2, 28.7, -47.52894592285156, 0, 0]
[402.8, 28.0, -47.52894592285156, 0, 0]
[426.9, 4.5, -47.52894592285156, 0, 0]
[428.6, 3.2, -47.52894592285156, 0, 0]
[430.6, 2.2, -47.52894592285156, 0, 0]
[432.7, 1.7, -47.52894592285156, 0, 0]
[433.8, 1.6, -47.52894592285156, 0, 0]
[434.9, 1.7, -47.52894592285156, 0, 0]
[434.9, 1.7, -27.528945922851562, 1, 0]
[434.2, 6.1, -27.528945922851562, 0, 0]
[434.2, 6.1, -47.52894592285156, 1, 1]
[432.6, 6.1, -47.52894592285156, 0, 0]
[431.0, 6.3, -47.52894592285156, 0, 0]
[429.7, 6.7, -47.52894592285156, 0, 0]
[428.5, 7.2, -47.52894592285156, 0, 0]
[427.3, 7.9, -47.52894592285156, 0, 0]
[426.3, 8.8, -47.52894592285156, 0, 0]
[426.2, 8.9, -47.52894592285156, 0, 0]
[402.6, 31.9, -47.52894592285156, 0, 0]
[402.4, 32.0, -47.52894592285156, 0, 0]
[401.6, 33.3, -47.52894592285156, 0, 0]
[401.2, 35.1, -47.52894592285156, 0, 0]
[401.0, 36.5, -47.52894592285156, 0, 0]
[400.7, 37.7, -47.52894592285156, 0, 0]
[400.1, 38.8, -47.52894592285156, 0, 0]
[399.1, 39.7, -47.52894592285156, 0, 0]
[397.9, 40.2, -47.52894592285156, 0, 0]
[397.9, 40.2, -27.528945922851562, 1, 0]
[437.1, -28.9, -27.528945922851562, 0, 0]
[437.1, -28.9, -47.52894592285156, 1, 1]
[438.6, -29.4, -47.52894592285156, 0, 0]
[439.2, -29.8, -47.52894592285156, 0, 0]
[439.7, -30.3, -47.52894592285156, 0, 0]
[440.1, -30.9, -47.52894592285156, 0, 0]
[440.4, -31.6, -47.52894592285156, 0, 0]
[440.4, -32.4, -47.52894592285156, 0, 0]
[440.2, -33.2, -47.52894592285156, 0, 0]
[439.9, -33.9, -47.52894592285156, 0, 0]
[439.4, -34.5, -47.52894592285156, 0, 0]
[438.2, -35.4, -47.52894592285156, 0, 0]
[436.7, -35.8, -47.52894592285156, 0, 0]
[435.2, -35.8, -47.52894592285156, 0, 0]
[433.7, -35.3, -47.52894592285156, 0, 0]
[433.0, -34.9, -47.52894592285156, 0, 0]
[432.5, -34.4, -47.52894592285156, 0, 0]
[432.1, -33.8, -47.52894592285156, 0, 0]
[431.9, -33.1, -47.52894592285156, 0, 0]
[431.8, -32.3, -47.52894592285156, 0, 0]
[432.0, -31.5, -47.52894592285156, 0, 0]
[432.4, -30.8, -47.52894592285156, 0, 0]
[432.8, -30.2, -47.52894592285156, 0, 0]
[434.1, -29.3, -47.52894592285156, 0, 0]
[435.6, -28.9, -47.52894592285156, 0, 0]
[437.1, -28.9, -47.52894592285156, 0, 0]
[437.1, -28.9, -27.528945922851562, 1, 0]
[437.4, -27.1, -27.528945922851562, 0, 0]
[437.4, -27.1, -47.52894592285156, 1, 1]
[436.4, -27.0, -47.52894592285156, 0, 0]
[435.3, -27.1, -47.52894592285156, 0, 0]
[434.2, -27.3, -47.52894592285156, 0, 0]
[433.2, -27.7, -47.52894592285156, 0, 0]
[432.2, -28.3, -47.52894592285156, 0, 0]
[431.4, -29.0, -47.52894592285156, 0, 0]
[430.7, -29.9, -47.52894592285156, 0, 0]
[430.2, -30.8, -47.52894592285156, 0, 0]
[430.0, -31.9, -47.52894592285156, 0, 0]
[430.1, -33.0, -47.52894592285156, 0, 0]
[430.4, -34.0, -47.52894592285156, 0, 0]
[431.0, -35.0, -47.52894592285156, 0, 0]
[431.8, -35.7, -47.52894592285156, 0, 0]
[432.7, -36.3, -47.52894592285156, 0, 0]
[433.7, -36.7, -47.52894592285156, 0, 0]
[434.7, -37.0, -47.52894592285156, 0, 0]
[435.8, -37.1, -47.52894592285156, 0, 0]
[436.9, -37.0, -47.52894592285156, 0, 0]
[437.9, -36.7, -47.52894592285156, 0, 0]
[439.0, -36.3, -47.52894592285156, 0, 0]
[439.9, -35.8, -47.52894592285156, 0, 0]
[440.8, -35.1, -47.52894592285156, 0, 0]
[441.4, -34.3, -47.52894592285156, 0, 0]
[441.9, -33.3, -47.52894592285156, 0, 0]
[442.1, -32.2, -47.52894592285156, 0, 0]
[442.1, -31.1, -47.52894592285156, 0, 0]
[441.8, -30.1, -47.52894592285156, 0, 0]
[441.2, -29.1, -47.52894592285156, 0, 0]
[440.4, -28.4, -47.52894592285156, 0, 0]
[439.5, -27.8, -47.52894592285156, 0, 0]
[438.5, -27.4, -47.52894592285156, 0, 0]
[437.4, -27.1, -47.52894592285156, 0, 0]
[437.4, -27.1, -27.528945922851562, 1, 0]
[447.2, -7.7, -27.528945922851562, 0, 0]
[447.2, -7.7, -47.52894592285156, 1, 1]
[447.7, -8.9, -47.52894592285156, 0, 0]
[448.1, -10.1, -47.52894592285156, 0, 0]
[448.8, -13.2, -47.52894592285156, 0, 0]
[448.8, -13.2, -27.528945922851562, 1, 0]
[447.5, -28.0, -27.528945922851562, 0, 0]
[447.5, -28.0, -47.52894592285156, 1, 1]
[446.0, -29.8, -47.52894592285156, 0, 0]
[444.2, -31.2, -47.52894592285156, 0, 0]
[444.2, -31.2, -27.528945922851562, 1, 0]
